Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,fertilizer_kg/ha,solar_radiation_MJ/m2-day
El Salvador,Sorghum,1992,14383,769.19,3940.77,26.22,127.4982993,21.23
El Salvador,Sorghum,1993,15254,570.37,3785.54,26.12,127.5085324,20.75
El Salvador,Sorghum,1994,14961,196.95,3630.31,26.33,113.0136986,21.45
El Salvador,Sorghum,1995,14970,483.07,3475.08,26.05,120.080756,20.1
El Salvador,Sorghum,1996,15242,485.94,3319.85,25.77,162.4778761,20.74
El Salvador,Sorghum,1997,16050,973.57,3164.62,26.48,167.079646,21.35
El Salvador,Sorghum,1998,15421,1349.76,3009.39,26.48,138.0,20.8
El Salvador,Sorghum,1999,13111,1130.61,2854.16,25.67,124.4183835,20.98
El Salvador,Sorghum,2000,15855,1066.87,2698.93,25.78,124.0296603,20.87
El Salvador,Sorghum,2001,15445,619.25,2543.7,25.92,117.4165597,21.45
El Salvador,Sorghum,2002,18428,1049.3,2388.47,26.12,79.81915065,21.7
El Salvador,Sorghum,2004,15999,969.32,2078.01,26.2,98.39411284,21.51
El Salvador,Sorghum,2005,15859,1241.02,1922.78,26.07,150.8920342,20.07
El Salvador,Sorghum,2006,18397,1048.39,2265.72,26.14,108.7731788,20.96
El Salvador,Sorghum,2007,15307,1410.75,1940.78,26.02,152.4885012,20.67
El Salvador,Sorghum,2008,13899,1667.62,3899.48,25.71,136.7485911,20.12
El Salvador,Sorghum,2009,17133,1252.37,3333.88,26.21,122.9238139,21.48
El Salvador,Sorghum,2010,17201,1473.98,3598.59,25.96,184.1714983,20.12
El Salvador,Sorghum,2011,14534,1539.02,3231.13,25.95,194.4673798,20.45
El Salvador,Sorghum,2012,13204,1242.97,2595.16,26.04,151.8318452,21.05
El Salvador,Sorghum,2013,16633,1144.11,6005.08,26.36,151.1759518,20.46
El Salvador,Soybeans,1990,20000,833.74,2524.0,26.06,135.9927273,21.19
El Salvador,Soybeans,1991,20000,669.2,4096.0,26.08,137.1734513,21.44
El Salvador,Soybeans,1992,26857,769.19,3940.77,26.22,127.4982993,21.23
El Salvador,Soybeans,1993,27143,570.37,3785.54,26.12,127.5085324,20.75
El Salvador,Soybeans,1994,25000,196.95,3630.31,26.33,113.0136986,21.45
El Salvador,Soybeans,1995,23333,483.07,3475.08,26.05,120.080756,20.1
El Salvador,Soybeans,1996,23333,485.94,3319.85,25.77,162.4778761,20.74
El Salvador,Soybeans,1997,24444,973.57,3164.62,26.48,167.079646,21.35
El Salvador,Soybeans,1998,24000,1349.76,3009.39,26.48,138.0,20.8
El Salvador,Soybeans,1999,24000,1130.61,2854.16,25.67,124.4183835,20.98
El Salvador,Soybeans,2000,22727,1066.87,2698.93,25.78,124.0296603,20.87
El Salvador,Soybeans,2001,22241,619.25,2543.7,25.92,117.4165597,21.45
El Salvador,Soybeans,2002,21732,1049.3,2388.47,26.12,79.81915065,21.7
El Salvador,Soybeans,2004,20409,969.32,2078.01,26.2,98.39411284,21.51
El Salvador,Soybeans,2005,20768,1241.02,1922.78,26.07,150.8920342,20.07
El Salvador,Soybeans,2006,20383,1048.39,2265.72,26.14,108.7731788,20.96
El Salvador,Soybeans,2007,19348,1410.75,1940.78,26.02,152.4885012,20.67
El Salvador,Soybeans,2008,19279,1667.62,3899.48,25.71,136.7485911,20.12
El Salvador,Soybeans,2009,19172,1252.37,3333.88,26.21,122.9238139,21.48
El Salvador,Soybeans,2010,18000,1473.98,3598.59,25.96,184.1714983,20.12
El Salvador,Soybeans,2011,19222,1539.02,3231.13,25.95,194.4673798,20.45
El Salvador,Soybeans,2012,19231,1242.97,2595.16,26.04,151.8318452,21.05
El Salvador,Soybeans,2013,19231,1144.11,6005.08,26.36,151.1759518,20.46
El Salvador,Sweet potatoes,1990,64286,833.74,2524.0,26.06,135.9927273,21.19
El Salvador,Sweet potatoes,1991,62941,669.2,4096.0,26.08,137.1734513,21.44
El Salvador,Sweet potatoes,1992,61333,769.19,3940.77,26.22,127.4982993,21.23
El Salvador,Sweet potatoes,1993,64000,570.37,3785.54,26.12,127.5085324,20.75
El Salvador,Sweet potatoes,1994,61250,196.95,3630.31,26.33,113.0136986,21.45
El Salvador,Sweet potatoes,1995,62500,483.07,3475.08,26.05,120.080756,20.1
El Salvador,Sweet potatoes,1996,62845,485.94,3319.85,25.77,162.4778761,20.74
El Salvador,Sweet potatoes,1997,62976,973.57,3164.62,26.48,167.079646,21.35
El Salvador,Sweet potatoes,1998,64706,1349.76,3009.39,26.48,138.0,20.8
El Salvador,Sweet potatoes,1999,63112,1130.61,2854.16,25.67,124.4183835,20.98
El Salvador,Sweet potatoes,2000,63105,1066.87,2698.93,25.78,124.0296603,20.87
El Salvador,Sweet potatoes,2001,62931,619.25,2543.7,25.92,117.4165597,21.45
El Salvador,Sweet potatoes,2002,62852,1049.3,2388.47,26.12,79.81915065,21.7
El Salvador,Sweet potatoes,2004,62585,969.32,2078.01,26.2,98.39411284,21.51
El Salvador,Sweet potatoes,2005,62409,1241.02,1922.78,26.07,150.8920342,20.07
El Salvador,Sweet potatoes,2006,62251,1048.39,2265.72,26.14,108.7731788,20.96
El Salvador,Sweet potatoes,2007,63889,1410.75,1940.78,26.02,152.4885012,20.67
El Salvador,Sweet potatoes,2008,61614,1667.62,3899.48,25.71,136.7485911,20.12
El Salvador,Sweet potatoes,2009,61191,1252.37,3333.88,26.21,122.9238139,21.48
El Salvador,Sweet potatoes,2010,60767,1473.98,3598.59,25.96,184.1714983,20.12
El Salvador,Sweet potatoes,2011,60343,1539.02,3231.13,25.95,194.4673798,20.45
El Salvador,Sweet potatoes,2012,58333,1242.97,2595.16,26.04,151.8318452,21.05
El Salvador,Sweet potatoes,2013,58333,1144.11,6005.08,26.36,151.1759518,20.46
Eritrea,Maize,1993,2308,310.28,4.44,24.09,1.40562249,20.21
Eritrea,Maize,1994,7689,302.18,4.44,24.13,2.974828375,20.47
Eritrea,Maize,1995,3366,416.53,4.44,24.37,3.684931507,20.37
Eritrea,Maize,1996,3974,278.27,4.44,24.36,13.53116531,20.11
Eritrea,Maize,1997,2495,329.95,30.92,24.32,15.34526854,19.9
Eritrea,Maize,1998,7532,266.58,19.61,24.78,13.05220884,20.2
Eritrea,Maize,1999,7920,659.08,22.28,24.68,21.8875502,21.13
Eritrea,Maize,2000,2358,93.7,24.96,24.76,19.46428571,20.28
Eritrea,Maize,2001,7851,141.64,27.63,24.61,9.729537367,21.04
Eritrea,Maize,2002,2076,125.02,27.63,24.86,6.236654804,20.89
Eritrea,Maize,2004,2409,104.09,27.63,24.79,0.005016722,20.38
Eritrea,Maize,2005,4906,175.68,27.63,24.85,2.316129032,20.49
Eritrea,Maize,2006,9755,371.88,27.63,24.7,0.01641791,19.82
Eritrea,Maize,2007,8321,155.09,27.63,24.7,3.489552239,20.23
Eritrea,Maize,2008,2123,146.33,27.63,24.79,0.0,20.59
Eritrea,Maize,2009,8689,123.27,27.63,25.3,2.782608696,20.68
Eritrea,Maize,2010,9000,196.98,27.63,25.22,0.417391304,20.42
Eritrea,Maize,2011,9524,180.36,27.63,24.78,0.82173913,19.86
Eritrea,Maize,2012,10476,62.72,27.63,25.16,0.982608696,20.21
Eritrea,Maize,2013,10000,205.63,27.63,25.87,1.188405797,20.4
Eritrea,Potatoes,1993,82000,310.28,4.44,24.09,1.40562249,20.21
Eritrea,Potatoes,1994,80659,302.18,4.44,24.13,2.974828375,20.47
Eritrea,Potatoes,1995,79816,416.53,4.44,24.37,3.684931507,20.37
Eritrea,Potatoes,1996,79592,278.27,4.44,24.36,13.53116531,20.11
Eritrea,Potatoes,1997,80769,329.95,30.92,24.32,15.34526854,19.9
Eritrea,Potatoes,1998,83333,266.58,19.61,24.78,13.05220884,20.2
Eritrea,Potatoes,1999,80000,659.08,22.28,24.68,21.8875502,21.13
Eritrea,Potatoes,2000,70012,93.7,24.96,24.76,19.46428571,20.28
Eritrea,Potatoes,2001,58050,141.64,27.63,24.61,9.729537367,21.04
Eritrea,Potatoes,2002,61120,125.02,27.63,24.86,6.236654804,20.89
Eritrea,Potatoes,2004,64000,104.09,27.63,24.79,0.005016722,20.38
Eritrea,Potatoes,2005,79311,175.68,27.63,24.85,2.316129032,20.49
Eritrea,Potatoes,2006,78493,371.88,27.63,24.7,0.01641791,19.82
Eritrea,Potatoes,2007,24508,155.09,27.63,24.7,3.489552239,20.23
Eritrea,Potatoes,2008,8406,146.33,27.63,24.79,0.0,20.59
Eritrea,Potatoes,2009,12000,123.27,27.63,25.3,2.782608696,20.68
Eritrea,Potatoes,2010,15729,196.98,27.63,25.22,0.417391304,20.42
Eritrea,Potatoes,2011,18180,180.36,27.63,24.78,0.82173913,19.86
Eritrea,Potatoes,2012,14209,62.72,27.63,25.16,0.982608696,20.21
Eritrea,Potatoes,2013,12819,205.63,27.63,25.87,1.188405797,20.4
Eritrea,Sorghum,1993,3197,310.28,4.44,24.09,1.40562249,20.21
Eritrea,Sorghum,1994,9028,302.18,4.44,24.13,2.974828375,20.47
Eritrea,Sorghum,1995,4820,416.53,4.44,24.37,3.684931507,20.37
Eritrea,Sorghum,1996,2463,278.27,4.44,24.36,13.53116531,20.11
Eritrea,Sorghum,1997,2850,329.95,30.92,24.32,15.34526854,19.9
Eritrea,Sorghum,1998,11420,266.58,19.61,24.78,13.05220884,20.2
Eritrea,Sorghum,1999,8766,659.08,22.28,24.68,21.8875502,21.13
Eritrea,Sorghum,2000,4118,93.7,24.96,24.76,19.46428571,20.28
Eritrea,Sorghum,2001,4750,141.64,27.63,24.61,9.729537367,21.04
Eritrea,Sorghum,2002,1562,125.02,27.63,24.86,6.236654804,20.89
Eritrea,Sorghum,2004,2680,104.09,27.63,24.79,0.005016722,20.38
Eritrea,Sorghum,2005,7907,175.68,27.63,24.85,2.316129032,20.49
Eritrea,Sorghum,2006,7928,371.88,27.63,24.7,0.01641791,19.82
Eritrea,Sorghum,2007,10693,155.09,27.63,24.7,3.489552239,20.23
Eritrea,Sorghum,2008,2727,146.33,27.63,24.79,0.0,20.59
Eritrea,Sorghum,2009,2358,123.27,27.63,25.3,2.782608696,20.68
Eritrea,Sorghum,2010,1320,196.98,27.63,25.22,0.417391304,20.42
Eritrea,Sorghum,2011,1124,180.36,27.63,24.78,0.82173913,19.86
Eritrea,Sorghum,2012,1269,62.72,27.63,25.16,0.982608696,20.21
Eritrea,Sorghum,2013,1200,205.63,27.63,25.87,1.188405797,20.4
Eritrea,Wheat,1993,2038,310.28,4.44,24.09,1.40562249,20.21
Eritrea,Wheat,1994,7449,302.18,4.44,24.13,2.974828375,20.47
Eritrea,Wheat,1995,5124,416.53,4.44,24.37,3.684931507,20.37
Eritrea,Wheat,1996,3665,278.27,4.44,24.36,13.53116531,20.11
Eritrea,Wheat,1997,3434,329.95,30.92,24.32,15.34526854,19.9
Eritrea,Wheat,1998,9552,266.58,19.61,24.78,13.05220884,20.2
Eritrea,Wheat,1999,7700,659.08,22.28,24.68,21.8875502,21.13
Eritrea,Wheat,2000,5943,93.7,24.96,24.76,19.46428571,20.28
Eritrea,Wheat,2001,11658,141.64,27.63,24.61,9.729537367,21.04
Eritrea,Wheat,2002,1706,125.02,27.63,24.86,6.236654804,20.89
Eritrea,Wheat,2004,2980,104.09,27.63,24.79,0.005016722,20.38
Eritrea,Wheat,2005,11565,175.68,27.63,24.85,2.316129032,20.49
Eritrea,Wheat,2006,11604,371.88,27.63,24.7,0.01641791,19.82
Eritrea,Wheat,2007,8395,155.09,27.63,24.7,3.489552239,20.23
Eritrea,Wheat,2008,3307,146.33,27.63,24.79,0.0,20.59
Eritrea,Wheat,2009,10706,123.27,27.63,25.3,2.782608696,20.68
Eritrea,Wheat,2010,11786,196.98,27.63,25.22,0.417391304,20.42
Eritrea,Wheat,2011,11154,180.36,27.63,24.78,0.82173913,19.86
Eritrea,Wheat,2012,12692,62.72,27.63,25.16,0.982608696,20.21
Eritrea,Wheat,2013,12000,205.63,27.63,25.87,1.188405797,20.4
Estonia,Potatoes,1992,144514,671.91,469.0,6.51,101.0852018,9.52
Estonia,Potatoes,1993,126432,772.14,170.0,5.26,60.92870544,9.56
Estonia,Potatoes,1994,140959,731.53,176.0,5.35,43.92307692,9.9
Estonia,Potatoes,1995,145590,818.99,154.0,6.23,32.03661327,9.61
Estonia,Potatoes,1996,141758,620.11,133.0,4.63,25.08144796,9.97
Estonia,Potatoes,1997,124153,819.34,200.0,5.95,31.31193694,10.07
Estonia,Potatoes,1998,97147,816.2,195.0,5.5,36.52423901,9.5
Estonia,Potatoes,1999,129807,665.45,187.0,6.55,31.76949942,10.43
Estonia,Potatoes,2000,152654,803.64,315.0,7.12,41.5480427,9.53
Estonia,Potatoes,2001,155249,818.12,329.0,6.08,43.88330871,9.42
Estonia,Potatoes,2002,131599,642.93,331.0,6.34,44.01401565,10.44
Estonia,Potatoes,2004,103416,875.18,351.0,6.03,84.3096476,9.3
Estonia,Potatoes,2005,150277,714.24,386.0,6.04,60.95133491,9.96
Estonia,Potatoes,2006,132608,656.55,452.0,6.7,75.65372921,10.17
Estonia,Potatoes,2007,171977,791.97,460.0,6.97,75.87185049,9.8
Estonia,Potatoes,2008,142273,928.75,551.0,7.39,100.3629977,9.36
Estonia,Potatoes,2009,152752,787.97,402.0,6.14,69.41314554,9.57
Estonia,Potatoes,2010,174562,872.22,514.0,5.06,68.38914729,9.61
Estonia,Potatoes,2011,178361,657.06,460.0,6.98,71.51802657,10.06
Estonia,Potatoes,2012,182175,822.6,553.0,5.57,81.07010475,9.46
Estonia,Potatoes,2013,193558,562.48,567.0,7.28,82.35579937,10.23
Estonia,Wheat,1992,20562,671.91,469.0,6.51,101.0852018,9.52
Estonia,Wheat,1993,20994,772.14,170.0,5.26,60.92870544,9.56
Estonia,Wheat,1994,16686,731.53,176.0,5.35,43.92307692,9.9
Estonia,Wheat,1995,19974,818.99,154.0,6.23,32.03661327,9.61
Estonia,Wheat,1996,22046,620.11,133.0,4.63,25.08144796,9.97
Estonia,Wheat,1997,21850,819.34,200.0,5.95,31.31193694,10.07
Estonia,Wheat,1998,17666,816.2,195.0,5.5,36.52423901,9.5
Estonia,Wheat,1999,13377,665.45,187.0,6.55,31.76949942,10.43
Estonia,Wheat,2000,21285,803.64,315.0,7.12,41.5480427,9.53
Estonia,Wheat,2001,22302,818.12,329.0,6.08,43.88330871,9.42
Estonia,Wheat,2002,23025,642.93,331.0,6.34,44.01401565,10.44
Estonia,Wheat,2004,25083,875.18,351.0,6.03,84.3096476,9.3
Estonia,Wheat,2005,30818,714.24,386.0,6.04,60.95133491,9.96
Estonia,Wheat,2006,24173,656.55,452.0,6.7,75.65372921,10.17
Estonia,Wheat,2007,34746,791.97,460.0,6.97,75.87185049,9.8
Estonia,Wheat,2008,31831,928.75,551.0,7.39,100.3629977,9.36
Estonia,Wheat,2009,30146,787.97,402.0,6.14,69.41314554,9.57
Estonia,Wheat,2010,27440,872.22,514.0,5.06,68.38914729,9.61
Estonia,Wheat,2011,28065,657.06,460.0,6.98,71.51802657,10.06
Estonia,Wheat,2012,38994,822.6,553.0,5.57,81.07010475,9.46
Estonia,Wheat,2013,32754,562.48,567.0,7.28,82.35579937,10.23
Finland,Potatoes,1990,214976,702.62,2001.0,6.07,195.0945392,8.19
Finland,Potatoes,1991,185663,803.51,1738.0,5.62,147.4322738,7.39
Finland,Potatoes,1992,192894,860.2,1372.0,5.8,151.0418491,8.22
Finland,Potatoes,1993,213516,731.73,1200.0,4.74,149.7385305,8.1
Finland,Potatoes,1994,198795,644.75,1247.0,4.66,154.4136192,8.53
Finland,Potatoes,1995,221053,716.68,1041.0,5.63,158.987637,8.41
Finland,Potatoes,1996,220029,734.1,909.0,4.2,147.405105,8.6
Finland,Potatoes,1997,227139,715.35,999.0,5.36,147.7229959,8.85
Finland,Potatoes,1998,180091,953.49,1164.0,4.71,142.5802879,7.98
Finland,Potatoes,1999,244923,826.12,1139.0,5.7,142.3912544,8.56
Finland,Potatoes,2000,243851,899.33,1147.48,6.57,136.6482336,8.4
Finland,Potatoes,2001,244267,731.49,1423.27,5.35,135.4123923,8.4
Finland,Potatoes,2002,261779,625.81,1620.36,5.54,129.4285973,8.63
Finland,Potatoes,2004,226886,848.62,1489.12,5.4,126.1557167,7.91
Finland,Potatoes,2005,256990,805.0,1431.04,5.8,121.3789403,8.88
Finland,Potatoes,2006,205607,649.77,1645.3,5.91,113.9376244,8.84
Finland,Potatoes,2007,256996,843.69,1479.45,6.23,106.7740506,8.2
Finland,Potatoes,2008,261221,896.15,1621.86,6.77,95.93864813,7.81
Finland,Potatoes,2009,286098,628.5,1693.8,5.49,76.77323651,8.68
Finland,Potatoes,2010,261548,655.32,1746.71,4.36,100.5370765,8.28
Finland,Potatoes,2011,275943,824.61,1707.54,6.38,86.18618085,8.48
Finland,Potatoes,2012,236522,923.15,1545.25,5.12,86.23982927,7.9
Finland,Potatoes,2013,281312,759.16,1475.39,6.17,87.35263702,8.63
Finland,Wheat,1990,34847,702.62,2001.0,6.07,195.0945392,8.19
Finland,Wheat,1991,36391,803.51,1738.0,5.62,147.4322738,7.39
Finland,Wheat,1992,24152,860.2,1372.0,5.8,151.0418491,8.22
Finland,Wheat,1993,36212,731.73,1200.0,4.74,149.7385305,8.1
Finland,Wheat,1994,37953,644.75,1247.0,4.66,154.4136192,8.53
Finland,Wheat,1995,37686,716.68,1041.0,5.63,158.987637,8.41
Finland,Wheat,1996,40827,734.1,909.0,4.2,147.405105,8.6
Finland,Wheat,1997,37188,715.35,999.0,5.36,147.7229959,8.85
Finland,Wheat,1998,28929,953.49,1164.0,4.71,142.5802879,7.98
Finland,Wheat,1999,21589,826.12,1139.0,5.7,142.3912544,8.56
Finland,Wheat,2000,36007,899.33,1147.48,6.57,136.6482336,8.4
Finland,Wheat,2001,33811,731.49,1423.27,5.35,135.4123923,8.4
Finland,Wheat,2002,32585,625.81,1620.36,5.54,129.4285973,8.63
Finland,Wheat,2004,34738,848.62,1489.12,5.4,126.1557167,7.91
Finland,Wheat,2005,37304,805.0,1431.04,5.8,121.3789403,8.88
Finland,Wheat,2006,35575,649.77,1645.3,5.91,113.9376244,8.84
Finland,Wheat,2007,39329,843.69,1479.45,6.23,106.7740506,8.2
Finland,Wheat,2008,36408,896.15,1621.86,6.77,95.93864813,7.81
Finland,Wheat,2009,41027,628.5,1693.8,5.49,76.77323651,8.68
Finland,Wheat,2010,34299,655.32,1746.71,4.36,100.5370765,8.28
Finland,Wheat,2011,38469,824.61,1707.54,6.38,86.18618085,8.48
Finland,Wheat,2012,39028,923.15,1545.25,5.12,86.23982927,7.9
Finland,Wheat,2013,38215,759.16,1475.39,6.17,87.35263702,8.63
France,Maize,1990,60186,575.9,97701.0,11.96,319.5312851,12.73
France,Maize,1991,72866,543.44,103434.0,10.6,312.091659,12.69
France,Maize,1992,79812,921.76,85249.0,11.15,253.8255944,12.2
France,Maize,1993,80479,895.05,91953.0,10.7,255.2983841,12.07
France,Maize,1994,77983,1106.83,89515.0,11.96,260.3972105,12.35
France,Maize,1995,77182,850.41,84011.0,11.69,270.4106619,12.24
France,Maize,1996,83856,832.79,97890.0,10.14,278.1653392,12.3
France,Maize,1997,90651,783.22,109792.0,11.59,273.0581661,13.18
France,Maize,1998,84528,793.04,107753.0,11.25,264.0572115,12.56
France,Maize,1999,89523,928.78,114695.0,11.83,258.9971177,12.49
France,Maize,2000,90766,852.95,97878.0,11.74,225.8205117,12.38
France,Maize,2001,85711,787.52,99694.0,11.37,227.7348072,12.03
France,Maize,2002,89751,718.95,82448.0,11.87,211.2837819,12.04
France,Maize,2004,89907,862.23,76099.0,11.34,212.1080139,12.54
France,Maize,2005,82539,787.39,78265.0,11.55,192.4625631,12.73
France,Maize,2006,85818,978.41,71612.0,11.79,190.3825727,12.58
France,Maize,2007,94821,868.38,77255.0,11.75,209.3381895,12.26
France,Maize,2008,91258,976.92,78577.0,11.28,152.4465342,12.35
France,Maize,2009,88934,733.83,63676.0,11.46,120.563425,13.02
France,Maize,2010,88299,890.15,61903.0,10.41,150.5379576,12.38
France,Maize,2011,99668,692.25,61039.0,12.33,141.2993039,13.24
France,Maize,2012,90024,769.05,63547.59,11.22,160.7863054,12.65
France,Maize,2013,81592,847.05,66497.29,11.01,169.4173946,12.0
France,Potatoes,1990,290790,575.9,97701.0,11.96,319.5312851,12.73
France,Potatoes,1991,321625,543.44,103434.0,10.6,312.091659,12.69
France,Potatoes,1992,365434,921.76,85249.0,11.15,253.8255944,12.2
France,Potatoes,1993,360076,895.05,91953.0,10.7,255.2983841,12.07
France,Potatoes,1994,335302,1106.83,89515.0,11.96,260.3972105,12.35
France,Potatoes,1995,347354,850.41,84011.0,11.69,270.4106619,12.24
France,Potatoes,1996,361751,832.79,97890.0,10.14,278.1653392,12.3
France,Potatoes,1997,397848,783.22,109792.0,11.59,273.0581661,13.18
France,Potatoes,1998,373559,793.04,107753.0,11.25,264.0572115,12.56
France,Potatoes,1999,397361,928.78,114695.0,11.83,258.9971177,12.49
France,Potatoes,2000,395987,852.95,97878.0,11.74,225.8205117,12.38
France,Potatoes,2001,374385,787.52,99694.0,11.37,227.7348072,12.03
France,Potatoes,2002,423804,718.95,82448.0,11.87,211.2837819,12.04
France,Potatoes,2004,454162,862.23,76099.0,11.34,212.1080139,12.54
France,Potatoes,2005,422227,787.39,78265.0,11.55,192.4625631,12.73
France,Potatoes,2006,401909,978.41,71612.0,11.79,190.3825727,12.58
France,Potatoes,2007,453347,868.38,77255.0,11.75,209.3381895,12.26
France,Potatoes,2008,435194,976.92,78577.0,11.28,152.4465342,12.35
France,Potatoes,2009,437856,733.83,63676.0,11.46,120.563425,13.02
France,Potatoes,2010,421566,890.15,61903.0,10.41,150.5379576,12.38
France,Potatoes,2011,468991,692.25,61039.0,12.33,141.2993039,13.24
France,Potatoes,2012,413769,769.05,63547.59,11.22,160.7863054,12.65
France,Potatoes,2013,431560,847.05,66497.29,11.01,169.4173946,12.0
France,"Rice, paddy",1990,59461,575.9,97701.0,11.96,319.5312851,12.73
France,"Rice, paddy",1991,53273,543.44,103434.0,10.6,312.091659,12.69
France,"Rice, paddy",1992,52448,921.76,85249.0,11.15,253.8255944,12.2
France,"Rice, paddy",1993,49628,895.05,91953.0,10.7,255.2983841,12.07
France,"Rice, paddy",1994,45700,1106.83,89515.0,11.96,260.3972105,12.35
France,"Rice, paddy",1995,48627,850.41,84011.0,11.69,270.4106619,12.24
France,"Rice, paddy",1996,52455,832.79,97890.0,10.14,278.1653392,12.3
France,"Rice, paddy",1997,58919,783.22,109792.0,11.59,273.0581661,13.18
France,"Rice, paddy",1998,58281,793.04,107753.0,11.25,264.0572115,12.56
France,"Rice, paddy",1999,60915,928.78,114695.0,11.83,258.9971177,12.49
France,"Rice, paddy",2000,58358,852.95,97878.0,11.74,225.8205117,12.38
France,"Rice, paddy",2001,53603,787.52,99694.0,11.37,227.7348072,12.03
France,"Rice, paddy",2002,56910,718.95,82448.0,11.87,211.2837819,12.04
France,"Rice, paddy",2004,57098,862.23,76099.0,11.34,212.1080139,12.54
France,"Rice, paddy",2005,57314,787.39,78265.0,11.55,192.4625631,12.73
France,"Rice, paddy",2006,54756,978.41,71612.0,11.79,190.3825727,12.58
France,"Rice, paddy",2007,46354,868.38,77255.0,11.75,209.3381895,12.26
France,"Rice, paddy",2008,57599,976.92,78577.0,11.28,152.4465342,12.35
France,"Rice, paddy",2009,57406,733.83,63676.0,11.46,120.563425,13.02
France,"Rice, paddy",2010,50432,890.15,61903.0,10.41,150.5379576,12.38
France,"Rice, paddy",2011,56263,692.25,61039.0,12.33,141.2993039,13.24
France,"Rice, paddy",2012,55947,769.05,63547.59,11.22,160.7863054,12.65
France,"Rice, paddy",2013,39400,847.05,66497.29,11.01,169.4173946,12.0
France,Sorghum,1990,41296,575.9,97701.0,11.96,319.5312851,12.73
France,Sorghum,1991,54849,543.44,103434.0,10.6,312.091659,12.69
France,Sorghum,1992,56007,921.76,85249.0,11.15,253.8255944,12.2
France,Sorghum,1993,61242,895.05,91953.0,10.7,255.2983841,12.07
France,Sorghum,1994,55026,1106.83,89515.0,11.96,260.3972105,12.35
France,Sorghum,1995,55990,850.41,84011.0,11.69,270.4106619,12.24
France,Sorghum,1996,62667,832.79,97890.0,10.14,278.1653392,12.3
France,Sorghum,1997,66645,783.22,109792.0,11.59,273.0581661,13.18
France,Sorghum,1998,55734,793.04,107753.0,11.25,264.0572115,12.56
France,Sorghum,1999,62061,928.78,114695.0,11.83,258.9971177,12.49
France,Sorghum,2000,62275,852.95,97878.0,11.74,225.8205117,12.38
France,Sorghum,2001,58761,787.52,99694.0,11.37,227.7348072,12.03
France,Sorghum,2002,64431,718.95,82448.0,11.87,211.2837819,12.04
France,Sorghum,2004,53484,862.23,76099.0,11.34,212.1080139,12.54
France,Sorghum,2005,51495,787.39,78265.0,11.55,192.4625631,12.73
France,Sorghum,2006,55127,978.41,71612.0,11.79,190.3825727,12.58
France,Sorghum,2007,58655,868.38,77255.0,11.75,209.3381895,12.26
France,Sorghum,2008,62159,976.92,78577.0,11.28,152.4465342,12.35
France,Sorghum,2009,53928,733.83,63676.0,11.46,120.563425,13.02
France,Sorghum,2010,55112,890.15,61903.0,10.41,150.5379576,12.38
France,Sorghum,2011,64627,692.25,61039.0,12.33,141.2993039,13.24
France,Sorghum,2012,56861,769.05,63547.59,11.22,160.7863054,12.65
France,Sorghum,2013,54344,847.05,66497.29,11.01,169.4173946,12.0
France,Soybeans,1990,20940,575.9,97701.0,11.96,319.5312851,12.73
France,Soybeans,1991,24308,543.44,103434.0,10.6,312.091659,12.69
France,Soybeans,1992,17425,921.76,85249.0,11.15,253.8255944,12.2
France,Soybeans,1993,24636,895.05,91953.0,10.7,255.2983841,12.07
France,Soybeans,1994,25978,1106.83,89515.0,11.96,260.3972105,12.35
France,Soybeans,1995,25723,850.41,84011.0,11.69,270.4106619,12.24
France,Soybeans,1996,26717,832.79,97890.0,10.14,278.1653392,12.3
France,Soybeans,1997,27641,783.22,109792.0,11.59,273.0581661,13.18
France,Soybeans,1998,25506,793.04,107753.0,11.25,264.0572115,12.56
France,Soybeans,1999,26622,928.78,114695.0,11.83,258.9971177,12.49
